Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,No Tax Liens,No Credit Problems,No Bankruptcies,Credit Score Tier,Credit Default,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Purpose_renewable energy
-0.66874665,-0.9565645,-0.11095342,0.38077414,-0.76936525,-0.5299188,-0.3409789,-0.33709905,0,-1.4816597,-0.50411874,-0.22475775,-0.23492417,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.022594986,-0.15708822,-0.11095342,-1.2490195,-1.1954123,-0.8955258,-0.3409789,-0.33709905,0,-0.68179584,-0.8804124,-0.10057498,-0.232143,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,3.571129,1.3993952,0.6933964,-0.47897565,1.6647792,-0.33709905,0,-1.1040896,-0.66551554,0.1243124,-0.2314477,False,False,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.10256674,0.37589598,-0.11095342,0.78822255,4.0023613,-0.4969219,1.6647792,2.545732,1,0.94468975,-0.5063902,-0.15818036,-0.2947195,True,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.76092136,0.10940389,-0.11095342,0.38077414,-0.24390712,-0.43678287,-0.3409789,-0.33709905,0,-1.0579325,-0.4768606,-0.60351104,-0.25161123,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0078118546,-0.15708822,-0.11095342,0.38077414,-0.7267605,-0.55419713,-0.3409789,-0.33709905,0,-0.36949527,-0.56180316,0.57584804,4.162117,True,True,True,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34635475,0.10940389,-0.11095342,-0.6378469,-1.1528076,0.32306877,-0.3409789,-0.33709905,0,-0.12045758,0.71843207,0.17244266,-0.22310416,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-1.0452954,-1.2948232,-0.64672846,-0.3409789,-0.33709905,0,-0.41288096,-0.38169628,-0.79854757,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.45668316,0.10940389,-0.11095342,-0.6378469,-0.3291166,-0.6080677,-0.3409789,-0.33709905,1,-0.13526988,-0.52623606,0.4724602,-0.24952535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.997343,-0.6900724,-0.11095342,0.99194676,0.9206212,0.83816415,-0.3409789,-0.33709905,1,0.4724165,1.3669482,4.718572,-0.2300571,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.39483398,0.6423881,-0.11095342,-0.23039849,-0.07348849,-0.4673615,-0.3409789,-0.33709905,0,-0.6454818,-0.18036872,0.157098,-0.22310416,True,True,True,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.26248515,0.10940389,-0.11095342,0.17704992,-0.93978405,-0.5746253,-0.3409789,-0.33709905,0,1.8431749,-0.4824796,0.36160967,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.21051577,-0.15708822,-0.11095342,2.2142918,0.6507915,-0.069043964,1.6647792,2.545732,1,1.402533,-0.7603212,2.5930424,-0.25647828,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,0.38077414,-1.039195,-0.48518047,1.6647792,-0.33709905,0,-1.0207585,-0.5632378,-0.4240707,-0.2314477,True,False,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.23325841,-0.6900724,-0.11095342,1.195671,0.62238854,0.026542066,1.6647792,2.545732,0,0.53434145,0.085338205,0.8724277,-0.23840064,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.13332511,-0.15708822,-0.11095342,-0.43412268,-1.0817997,-0.33018726,-0.3409789,-0.33709905,0,0.47557005,0.010856576,0.15835576,4.0786815,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0324486,-0.9565645,-0.11095342,-1.0452954,-1.4510404,-0.77667964,-0.3409789,-0.33709905,0,-1.2421783,-0.81346256,-1.1403227,-0.23075241,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9623447,-0.9565645,-0.11095342,0.17704992,-1.9196922,0.41875023,-0.3409789,-0.33709905,0,-0.95453316,-0.60424453,-1.2790955,-0.22727594,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.42127362,-1.4895487,-0.11095342,0.17704992,-0.91138095,-0.27453482,-0.3409789,-0.33709905,1,0.29075086,0.06399797,0.86957675,4.182976,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.15474896,1.1753724,-0.11095342,0.78822255,0.7502026,-0.39793116,1.6647792,2.545732,1,0.123037435,-0.4837947,-0.558064,3.8631403,True,False,False,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.15708822,-0.11095342,-1.2490195,0.19634151,-0.60135376,-0.3409789,-0.33709905,1,0.77668965,-0.75272954,-1.3891915,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6483582,-0.9565645,-0.11095342,2.0105677,-0.27231038,-0.86625177,-0.3409789,-0.33709905,1,-0.32477167,-0.7593648,-0.46834382,-0.26482183,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.68688124,-0.15708822,-0.11095342,-0.6378469,0.5797837,0.24183336,-0.3409789,-0.33709905,0,0.484553,-0.25598612,-0.43212035,4.4471874,True,True,True,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.37589598,-0.11095342,0.78822255,1.0910401,-0.14722468,1.6647792,2.545732,1,-0.3057546,-0.3553348,-0.33971697,-0.2314477,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6412524,-0.6900724,-0.11095342,0.17704992,0.4945742,-0.37323916,-0.3409789,-0.33709905,0,-0.45750895,-0.18060784,-0.5084244,-0.22866653,True,True,True,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7235904,0.6423881,-0.11095342,-0.23039849,-0.35751972,0.43122348,-0.3409789,-0.33709905,0,0.2997338,0.4047245,0.8853407,-0.22310416,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.760022,-0.9565645,7.2532115,0.78822255,-0.25810874,3.6289644,3.6705375,-0.33709905,0,0.8497955,4.321884,1.8363744,-0.22866653,False,False,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4208136,0.10940389,-0.11095342,0.58449835,-0.41432607,-0.25767043,-0.3409789,-0.33709905,0,0.73387736,-0.1299173,-0.07978003,4.4471874,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.47924998,-0.42358032,-0.11095342,-1.656468,-0.8687762,-0.81028116,-0.3409789,-0.33709905,0,-0.6158572,-0.7549413,-1.4341354,-0.25230652,True,True,True,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9512717,-1.4895487,-0.11095342,-0.43412268,1.4602809,-0.53332347,1.6647792,2.545732,0,-1.2868063,-0.36185044,-1.0153015,-0.23561947,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8840612,1.1753724,-0.11095342,-0.23039849,0.23894611,-0.712595,-0.3409789,-0.33709905,1,0.4975496,-0.67848706,0.10863233,-0.23979123,True,True,True,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.24152522,1.1753724,-0.11095342,-0.23039849,-0.65575266,-0.60081285,-0.3409789,-0.33709905,0,-0.7849085,-0.39681977,-0.38709256,3.8283756,True,True,True,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.51791763,1.1753724,-0.11095342,1.195671,0.25314772,0.16565727,-0.3409789,-0.33709905,0,-0.6452907,-0.4316695,-1.0112766,-0.22449476,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1931012,1.1753724,-0.11095342,-0.43412268,3.6047177,-0.5697251,-0.3409789,-0.33709905,1,1.3108879,-0.66252667,0.11466958,-0.31210184,True,True,True,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.37888983,1.1753724,-0.11095342,0.58449835,2.8094296,-0.28064418,1.6647792,2.545732,0,-1.3976597,0.1463701,-0.57340866,-0.22658063,True,False,False,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-0.8415711,-1.0960011,-0.6316778,-0.3409789,-0.33709905,0,-0.837086,-0.4848109,-1.1696705,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,1.8068435,-0.17289929,0.30699986,-0.3409789,-0.33709905,1,1.0631881,1.2202564,1.8533123,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.02667429,-1.0533966,-0.3708845,-0.3409789,-0.33709905,0,-1.0115844,-0.87515205,-1.3606821,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.2089449,1.1753724,-0.11095342,-0.23039849,0.5229775,0.31415927,-0.3409789,-0.33709905,1,1.0447444,1.2323911,3.8802335,-0.24952535,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.10940389,-0.11095342,-0.23039849,0.7786056,1.1284542,-0.3409789,-0.33709905,1,1.2955979,1.028553,1.1291783,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.16737872,-0.9565645,-0.11095342,0.78822255,-1.2664201,-0.20300439,-0.3409789,-0.33709905,0,-0.7662737,-0.016162442,0.7876547,-0.28568065,True,True,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.51741546,0.90888023,-0.11095342,-0.02667429,-0.59894633,0.5428784,-0.3409789,-0.33709905,0,-1.1779598,1.7195703,0.55874246,-0.25022066,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.1634417,-1.4895487,-0.11095342,-0.43412268,0.7217993,-0.42033216,1.6647792,2.545732,0,-0.7571952,-0.5230081,-0.8610163,-0.22658063,True,False,False,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.16793112,-0.42358032,-0.11095342,-1.4527438,-0.96818715,-0.35618386,-0.3409789,-0.33709905,0,0.28883958,-0.6106406,-1.469688,4.3359404,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.583067,1.1753724,-0.11095342,-0.02667429,0.30995393,0.20441353,-0.3409789,-0.33709905,1,1.2359664,-0.0022344969,1.0384519,-0.22658063,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.156833,1.1753724,-0.11095342,1.3993952,-0.49953538,0.16419357,1.6647792,2.545732,0,-0.6158572,0.6101767,1.5820554,-0.23561947,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.99194676,2.184561,-0.41807297,1.6647792,2.545732,0,-1.204622,-0.27254423,-0.04196339,-0.2314477,True,False,False,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11904415,-0.6900724,-0.11095342,-0.8415711,-0.96818715,0.23562855,-0.3409789,-0.33709905,0,-1.0650042,-0.54124,-0.2895743,-0.23561947,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6196146,1.1753724,-0.11095342,0.58449835,2.1987622,1.2789927,-0.3409789,-0.33709905,0,1.8431749,1.5372517,0.8839152,-0.22936182,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,1.6031194,0.15373665,-0.6749206,-0.3409789,-0.33709905,0,-1.280308,-0.46472597,-0.37049013,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8084524,1.1753724,-0.11095342,-0.6378469,-0.79776835,0.18783553,-0.3409789,-0.33709905,0,-0.71830094,0.97266185,-0.7429546,-0.23075241,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,-0.6378469,-0.38592282,-0.86876553,-0.3409789,-0.33709905,0,-1.350738,-0.8310967,-0.37216714,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.66339844,-0.6900724,-0.11095342,0.58449835,-1.2238153,-0.18722188,-0.3409789,-0.33709905,0,-0.83135223,-0.5129059,-0.14920834,-0.23075241,True,True,True,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7762629,-0.42358032,-0.11095342,-0.6378469,-0.4853339,-0.12278724,-0.3409789,-0.33709905,0,-0.7052088,0.19036567,-0.045568973,-0.23492417,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.8415711,0.7217993,4.038928,-0.3409789,-0.33709905,0,-0.21793205,-0.7245748,-1.2607322,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.485251,0.6423881,-0.11095342,-1.0452954,-0.10189146,-0.94567347,-0.3409789,-0.33709905,0,-1.1073387,-0.9118549,-0.54489946,-0.23561947,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,1.5028856,-0.2320875,1.6647792,2.545732,0,1.3500689,0.31739092,1.282038,-0.2314477,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7526605,1.1753724,-0.11095342,-0.02667429,2.8520348,0.29102644,-0.3409789,-0.33709905,0,-0.07563844,0.70049906,-0.19431998,-0.23075241,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.95456094,0.37589598,-0.11095342,-0.6378469,0.30995393,-0.8285456,-0.3409789,-0.33709905,0,-0.67931116,-0.85201854,-0.697256,-0.24465829,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2500983,0.10940389,-0.11095342,0.99194676,2.7242205,0.14971566,-0.3409789,-0.33709905,0,0.75910604,0.9463602,2.1462862,-0.22936182,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.050465837,1.1753724,-0.11095342,-1.2490195,-0.14449632,-0.6606018,1.6647792,2.545732,0,-0.4418366,-0.5476959,-0.47446492,-0.22936182,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.25149345,1.1753724,-0.11095342,2.0105677,1.6306996,-0.2217143,1.6647792,2.545732,0,0.026136355,0.13537121,0.43414047,-0.26273593,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.26986715,-0.9565645,-0.11095342,0.78822255,0.38096178,-0.16284809,1.6647792,2.545732,0,-0.6819869,-0.3088884,0.26601997,-0.23770535,True,False,False,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6103183,-0.42358032,-0.11095342,-1.2490195,-0.25810874,-0.7395462,-0.3409789,-0.33709905,0,-1.2032841,-0.5772853,-0.66086483,-0.232143,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.38571945,1.1753724,-0.11095342,0.17704992,-1.1812106,-0.46417955,-0.3409789,-0.33709905,0,1.8431749,-0.5129657,-0.7919234,-0.22310416,True,True,True,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,1.6031194,1.0768385,1.1079305,-0.3409789,-0.33709905,1,1.3228334,2.286372,2.546086,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.38062236,1.1753724,-0.11095342,0.58449835,-0.3291166,0.0152779315,-0.3409789,-0.33709905,0,-0.49334517,-0.18616706,0.92139643,-0.2182371,True,True,True,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.60680306,0.37589598,-0.11095342,0.99194676,-0.5279385,-0.13322406,-0.3409789,-0.33709905,1,-0.049836382,0.11534606,0.19516619,4.0925875,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.10836689,1.1753724,-0.11095342,-0.6378469,0.99162906,-0.609245,3.6705375,2.545732,0,0.72470325,-0.5465003,-0.6730232,-0.22588535,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,-0.11095342,-0.02667429,-1.1528076,-0.57793456,-0.3409789,-0.33709905,0,-0.5650176,-0.67418313,-1.1069502,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,2.6217403,1.0200323,1.2926114,-0.3409789,-0.33709905,0,0.3601297,1.4891316,3.0496092,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.24470806,1.1753724,-0.11095342,-1.4527438,-0.7267605,-0.29773128,-0.3409789,-0.33709905,0,0.8975771,0.08139295,-0.4522445,-0.22588535,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.1363492,1.1753724,-0.11095342,-0.02667429,1.5170872,-0.6341279,1.6647792,2.545732,0,-1.0388199,-0.5665255,-0.62187433,-0.23840064,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0072705,-0.6900724,-0.11095342,3.232913,-0.14449632,1.5271535,-0.3409789,-0.33709905,1,0.9094269,0.8673355,1.3232925,-0.2815089,True,True,True,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37944826,0.37589598,-0.11095342,0.17704992,-0.47113228,-0.07900349,-0.3409789,-0.33709905,0,-0.15304464,0.056884553,0.00792773,-0.25230652,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,0.38077414,0.15373665,1.5320219,-0.3409789,-0.33709905,0,-0.6213999,-0.18108605,0.3596811,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,1.6031194,-0.18710092,0.17685777,-0.3409789,-0.33709905,0,0.532239,0.95861435,0.39389217,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.15708822,-0.11095342,-0.02667429,2.7810268,-0.2134094,-0.3409789,-0.33709905,0,-0.90761167,-0.59958196,0.47489187,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.068700865,-1.2230566,-0.11095342,-0.6378469,1.3750715,-0.0856856,-0.3409789,-0.33709905,1,0.041139778,-0.10403402,-1.00155,-0.2300571,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.003788443,-0.9565645,-0.11095342,-1.2490195,-1.9622968,-0.59454435,-0.3409789,-0.33709905,0,-1.0140691,-0.7166245,-0.62824696,-0.2189324,True,True,True,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.24262401,-0.15708822,-0.11095342,1.6031194,-0.8971793,0.4469742,-0.3409789,-0.33709905,0,0.6937408,0.8043908,0.92139643,-0.23353358,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3253747,0.37589598,-0.11095342,1.3993952,0.53717905,2.2311935,-0.3409789,-0.33709905,1,0.33547443,0.5981018,2.9707057,-0.23770535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.37589598,-0.11095342,-1.0452954,0.4519696,-0.3942719,-0.3409789,-0.33709905,1,0.7405668,-0.15257262,-1.0581491,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,2.2142918,-0.8119698,-0.6815391,-0.3409789,-0.33709905,0,-0.51293564,-0.68261164,-0.14836983,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5957049,-1.4895487,-0.11095342,-0.02667429,-0.7551636,-0.3567248,-0.3409789,-0.33709905,0,1.8431749,-0.030090388,0.32194832,-0.22936182,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.040698484,1.1753724,-0.11095342,0.99194676,0.2815507,-0.036397066,-0.3409789,-0.33709905,0,-1.0455093,0.039609116,1.3859289,-0.22658063,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.03429572,0.90888023,-0.11095342,-1.0452954,1.6733044,-0.7658928,-0.3409789,-0.33709905,1,-0.44766596,-0.59372383,-0.58238065,-0.27664182,True,True,True,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.872229,0.6423881,-0.11095342,-1.0452954,-0.44272918,-0.004227472,-0.3409789,-0.33709905,0,-0.43696287,0.10685778,-0.79796064,-0.22240888,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.13215098,-1.4895487,-0.11095342,0.99194676,1.289862,0.44776967,-0.3409789,-0.33709905,0,-0.054901235,0.25827187,-0.0019666438,-0.21754181,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.40784037,-0.15708822,-0.11095342,-1.2490195,-1.1244044,-0.43834203,-0.3409789,-0.33709905,1,-0.13699001,-0.026444016,-0.52687156,-0.22588535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7122101,1.1753724,-0.11095342,-0.43412268,-1.2380168,-0.7135496,-0.3409789,-0.33709905,0,-0.64251935,-0.5124277,-0.32135367,4.1412582,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.21442676,-0.42358032,-0.11095342,0.17704992,-1.1102028,0.18700822,-0.3409789,-0.33709905,1,0.9993519,-0.43950024,-1.3089464,-0.25369713,True,True,True,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8831011,-0.6900724,-0.11095342,-0.8415711,-1.3232263,-0.74240994,-0.3409789,-0.33709905,0,-0.8088949,-0.67316693,-0.41543406,-0.23631476,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7198241,1.1753724,-0.11095342,-0.23039849,0.7786056,-0.3569475,-0.3409789,-0.33709905,0,-0.96342057,-0.5203182,-0.1637145,-0.2182371,True,True,True,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.06819869,-1.4895487,-0.11095342,0.17704992,0.13953502,-0.029078564,-0.3409789,-0.33709905,0,-0.7184921,-0.095665306,0.63865215,-0.22101828,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7421148,-1.4895487,-0.11095342,0.99194676,-1.465242,0.19359487,-0.3409789,-0.33709905,0,1.8431749,-0.37464264,-0.4576948,-0.22866653,True,True,True,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,-0.11095342,0.99194676,-0.14449632,-0.28194878,-0.3409789,-0.33709905,1,0.6613449,0.08187117,1.8232099,-0.2314477,True,True,True,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.17704992,-0.740962,-0.008077641,-0.3409789,-0.33709905,0,-0.2948604,0.33347082,0.8736016,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.38077414,0.4519696,-0.08288548,-0.3409789,-0.33709905,1,0.35726282,0.028251562,1.1197032,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.1488424,0.90888023,-0.11095342,-0.02667429,-0.3291166,-0.47362995,-0.3409789,-0.33709905,0,-0.48866257,-0.23345034,-0.28160846,-0.232143,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7704376,1.1753724,-0.11095342,-1.0452954,2.2697701,-0.749983,-0.3409789,-0.33709905,0,-0.55985713,-0.63245904,-0.6695015,4.259458,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7295101,1.1753724,-0.11095342,1.6031194,-0.2297055,0.6696158,-0.3409789,-0.33709905,0,-1.1232022,-0.5416584,-0.2929283,-0.2182371,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.2708464,1.1753724,-0.11095342,0.58449835,0.23894611,0.100236215,1.6647792,2.545732,0,-1.2499189,0.37316248,0.3901189,-0.26273593,True,False,False,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.23456407,-0.42358032,-0.11095342,0.99194676,-1.2664201,0.41003165,1.6647792,2.545732,0,-0.3317478,-0.63682276,-0.43689984,-0.23979123,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5218095,-1.4895487,-0.11095342,0.38077414,0.6365899,7.558555,-0.3409789,-0.33709905,0,-0.60926336,2.5709682,-0.144345,-0.220323,True,True,True,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.33848968,1.1753724,-0.11095342,-0.23039849,0.835412,1.2319633,-0.3409789,-0.33709905,1,1.8431749,-0.2654906,-1.0889223,-0.22171357,True,True,True,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.776991,-1.4895487,-0.11095342,2.6217403,3.4058955,1.3295221,-0.3409789,-0.33709905,0,-1.0370042,-0.7365899,-1.3295736,-0.2300571,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,-0.02667429,-0.6415511,-0.68211186,-0.3409789,-0.33709905,0,-1.0450315,-0.52270925,-0.5414616,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
